VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-08-01 00:00:02,2016-08-01 00:15:04,1,3.70,1,N,239,234,1,13.5,0.5,0.5,2.2,0,0.3,17,,
1,2016-08-01 00:00:03,2016-08-01 00:03:45,2,.70,1,N,141,162,1,4.5,0.5,0.5,1.15,0,0.3,6.95,,
1,2016-08-01 00:00:04,2016-08-01 00:06:12,1,1.20,1,N,230,163,1,6.5,0.5,0.5,1.55,0,0.3,9.35,,
2,2016-08-01 00:00:00,2016-08-01 00:10:45,5,2.07,1,N,65,49,1,9.5,0.5,0.5,2.7,0,0.3,13.5,,
2,2016-08-01 00:00:00,2016-08-01 16:58:59,1,23.43,2,N,239,132,2,52,0.3,0.5,0,5.54,0.3,58.64,,
2,2016-08-01 00:00:02,2016-08-01 00:16:22,1,9.53,1,N,100,243,1,26.5,0.5,0.5,4,0,0.3,31.8,,
2,2016-08-01 00:00:02,2016-08-01 00:11:17,1,4.98,1,N,50,116,1,15.5,0.5,0.5,3.36,0,0.3,20.16,,
2,2016-08-01 00:00:05,2016-08-01 00:10:46,1,2.81,1,N,237,224,1,11,0.5,0.5,2,0,0.3,14.3,,
2,2016-08-01 00:00:06,2016-08-01 00:04:08,1,1.17,1,N,236,75,2,5.5,0.5,0.5,0,0,0.3,6.8,,
