VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-09-04 01:39:17,2016-09-04 01:55:24,1,4.90,1,N,230,145,1,15.5,0.5,0.5,3.35,0,0.3,20.15,,
2,2016-09-04 01:39:17,2016-09-04 01:56:44,2,4.79,1,N,79,238,2,17,0.5,0.5,0,0,0.3,18.3,,
2,2016-09-04 01:39:17,2016-09-04 02:11:13,1,11.74,1,N,4,149,1,35.5,0.5,0.5,7.36,0,0.3,44.16,,
2,2016-09-04 01:39:18,2016-09-04 01:43:11,1,.85,1,N,211,114,2,5,0.5,0.5,0,0,0.3,6.3,,
1,2016-09-04 01:39:19,2016-09-04 02:09:23,1,12.00,1,N,234,85,2,36,0.5,0.5,0,0,0.3,37.3,,
1,2016-09-04 01:39:19,2016-09-04 01:49:30,2,3.70,1,N,246,166,1,12,0.5,0.5,1.5,0,0.3,14.8,,
1,2016-09-04 01:39:19,2016-09-04 01:42:34,1,.70,1,N,97,97,1,5,0.5,0.5,1.25,0,0.3,7.55,,
2,2016-09-04 01:39:19,2016-09-04 02:00:51,1,6.90,1,N,48,87,1,23,0.5,0.5,4.86,0,0.3,29.16,,
1,2016-09-04 01:39:20,2016-09-04 01:58:40,2,7.20,1,N,230,244,2,23.5,0.5,0.5,0,0,0.3,24.8,,
