VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-11-01 00:00:00,2016-11-01 00:17:01,1,4.36,1,N,90,262,1,15.5,0.5,0.5,3.36,0,0.3,20.16,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,.68,1,N,140,237,1,6.5,1,0.5,1.24,0,0.3,9.54,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,16.75,2,N,132,170,1,52,4.5,0.5,12.57,5.54,0.3,75.41,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,2.55,1,N,186,231,1,11.5,1,0.5,0,0,0.3,13.3,,
2,2016-11-01 00:00:00,2016-11-01 00:00:00,1,.40,1,N,162,164,1,5.5,1,0.5,0,0,0.3,7.3,,
1,2016-11-01 00:00:01,2016-11-01 00:04:19,1,.70,1,N,107,164,1,5,0.5,0.5,1,0,0.3,7.3,,
1,2016-11-01 00:00:01,2016-11-01 00:15:37,3,2.30,1,N,170,45,2,12.5,0.5,0.5,0,0,0.3,13.8,,
2,2016-11-01 00:00:01,2016-11-01 00:07:52,1,1.15,1,N,163,186,2,7,0.5,0.5,0,0,0.3,8.3,,
2,2016-11-01 00:00:01,2016-11-01 00:17:34,1,2.55,1,N,249,142,1,13,0.5,0.5,2.86,0,0.3,17.16,,
